Country1,Country2,Difference
Croatia,Hong Kong,56.95612346359257
Croatia,India,46.850827100489916
Croatia,Indonesia,38.561638969317684
Croatia,Kyrgyz Rep,34.20526275297414
Croatia,Macedonia Rep,29.58039891549808
Croatia,Malaysia,62.53798845501828
Croatia,Singapore,76.04603868710059
Croatia,Slovak Rep,86.3075894692929
Croatia,Vietnam,51.79768334587948
Guatemala,Australia,128.6506898543494
Guatemala,Austria,117.3328598475295
Guatemala,Canada,117.63502879669814
Guatemala,Denmark,139.581517401123
Guatemala,Finland,101.3064657363981
Guatemala,Great Britain,133.086438076913
Guatemala,Ireland,127.93357651531517
Guatemala,Israel,104.63746938836012
Guatemala,Jamaica,112.49444430726346
Guatemala,Netherlands,117.12813496338103
Guatemala,New Zealand,129.4797281430572
Guatemala,Norway,112.94689017409908
Guatemala,Saudi Arabia,87.52142594816426
Guatemala,South Africa,89.86656775464388
Guatemala,Sweden,132.08330704521293
Guatemala,Switzerland,112.92032589396827
Guatemala,U.S.A.,128.49902723367208
Guatemala,Belarus,73.24616030891995
Guatemala,Belgium,89.37561188601732
Guatemala,Czech Rep,75.0066663703967
Guatemala,Estonia,92.92470069900683
Guatemala,France,76.88953114696434
Guatemala,Germany,103.31989159885913
Guatemala,Hungary,104.51794104363135
Guatemala,Italy,93.84561790515315
Guatemala,Japan,91.35644476444998
Guatemala,Latvia,96.61780374237452
Guatemala,Lithuania,91.15371632577578
Guatemala,Luxembourg,90.76893741803966
Guatemala,Malta,79.01898506055365
Guatemala,Moldova,68.2934843158555
Guatemala,Ukraine,87.23531395025755
Guatemala,Africa East,66.89544080129826
Guatemala,Arab countries,59.455865984778995
Guatemala,Algeria,46.850827100489916
Guatemala,Argentina,82.28000972289685
Guatemala,Brazil,61.30252849597641
Guatemala,Burkina Faso,54.981815175565096
Guatemala,Chile,63.21392251711643
Guatemala,Costa Rica,68.83313155741209
Guatemala,Dominican Rep,81.99390221229869
Guatemala,Egypt,73.18469785412795
Guatemala,Georgia,60.091596750294464
Guatemala,Greece,57.54997827975264
Guatemala,Iceland,79.3473376995095
Guatemala,Iran,78.06407624509497
Guatemala,Iraq,60.90155991434045
Guatemala,Jordan,77.78817390837762
Guatemala,Mali,61.91930232165088
Guatemala,Morocco,70.81666470542086
Guatemala,Peru,49.949974974968704
Guatemala,Philippines,74.85986908885161
Guatemala,Poland,68.25686778632608
Guatemala,Portugal,46.551047249229526
Guatemala,Rwanda,70.59036761485238
Guatemala,Slovenia,45.77116996538323
Guatemala,Spain,64.3039656630911
Guatemala,Tanzania,62.625873247404705
Guatemala,Thailand,58.1033561853358
Guatemala,Turkey,52.754146756439916
Guatemala,Uganda,57.532599454570104
Guatemala,Uruguay,59.79130371550699
Guatemala,Zambia,63.51377803280167
Guatemala,Zimbabwe,67.52777206453653
Guatemala,Africa West,87.03447592764606
Guatemala,Colombia,83.69587803470371
Guatemala,Ecuador,69.2098258919931
Guatemala,El Salvador,79.47955712005447
Guatemala,Ghana,86.45229898620394
Guatemala,Mexico,90.93954035511726
Guatemala,Nigeria,89.37001734362593
Guatemala,Puerto Rico,96.87620966986684
Guatemala,Trinidad and Tobago,98.07140255956371
Guatemala,Venezuela,96.04686356149273
Guatemala,Bulgaria,42.649736224272246
Guatemala,Croatia,42.190046219457976
Guatemala,Guatemala,0.0
Guatemala,Korea South,62.91263784010332
Guatemala,Montenegro,49.56813492557492
Guatemala,Pakistan,58.08614292583042
Guatemala,Panama,17.291616465790582
Guatemala,Romania,27.622454633866266
Guatemala,Russia,44.57577817604534
Guatemala,Serbia,23.979157616563597
Guatemala,Suriname,46.551047249229526
Guatemala,Taiwan,69.88562083862459
Guatemala,Albania,58.12916651733448
Guatemala,Armenia,69.53416426476987
Guatemala,Azerbaijan,69.30367955599472
Guatemala,Bangladesh,49.66890375275057
Guatemala,Bosnia,76.79192665899195
Guatemala,China,86.76404785393545
Guatemala,Hong Kong,82.48636250920512
Guatemala,India,78.58116822750856
Guatemala,Indonesia,59.48949487094339
Guatemala,Kyrgyz Rep,65.7875368135941
Guatemala,Macedonia Rep,56.9824534396335
Guatemala,Malaysia,78.00640999302557
Guatemala,Singapore,101.44456614328833
Guatemala,Slovak Rep,103.2811696293182
Guatemala,Vietnam,77.56932383358772
Korea South,Australia,123.7457069962429
Korea South,Austria,91.38380600522173
Korea South,Canada,106.9579356569675
Korea South,Denmark,123.20308437697491
Korea South,Finland,90.7028114227999
Korea South,Great Britain,113.56055653262712
Korea South,Ireland,118.91593669479293
Korea South,Israel,91.2633551870629
Korea South,Jamaica,95.86970324351692
Korea South,Netherlands,92.66606714434361
Korea South,New Zealand,115.87493257818966
Korea South,Norway,102.61091559868278
Korea South,Saudi Arabia,85.76712656956627
Korea South,South Africa,85.61541917201598
Korea South,Sweden,112.03570859328734
Korea South,Switzerland,83.1324244804637
Korea South,U.S.A.,121.55657119218195
Korea South,Belarus,45.28796749689701
Korea South,Belgium,68.46897107449476
Korea South,Czech Rep,54.35071296680477
Korea South,Estonia,57.99137866959192
Korea South,France,67.97058187186572
Korea South,Germany,67.56478372643548
Korea South,Hungary,90.65318527222306
Korea South,Italy,77.76245880886226
Korea South,Japan,65.71149062378664
Korea South,Latvia,74.57211275000863
Korea South,Lithuania,58.146367040426526
Korea South,Luxembourg,67.34240862933252
Korea South,Malta,77.84600182411425
Korea South,Moldova,48.16637831516918
Korea South,Ukraine,52.15361924162119
Korea South,Africa East,77.03895118704564
Korea South,Arab countries,85.08231308562314
Korea South,Algeria,76.38717169787084
Korea South,Argentina,93.18798205777395
Korea South,Brazil,68.54195795277518
Korea South,Burkina Faso,78.46655338422862
Korea South,Chile,80.23714850367004
Korea South,Costa Rica,60.199667773169644
Korea South,Dominican Rep,96.89685237405806
Korea South,Egypt,101.19288512538814
Korea South,Georgia,70.02142529254886
Korea South,Greece,69.33974329343886
Korea South,Iceland,87.5328509760764
Korea South,Iran,93.4986630920464
Korea South,Iraq,82.06704576137733
Korea South,Jordan,92.07062506576133
Korea South,Mali,82.76472678623425
Korea South,Morocco,93.70699013414101
Korea South,Peru,77.1167945391923
Korea South,Philippines,95.68698971124549
Korea South,Poland,79.75587752636166
Korea South,Portugal,75.59761901012492
Korea South,Rwanda,88.74119674649424
Korea South,Slovenia,59.77457653551382
Korea South,Spain,63.53739056650029
Korea South,Tanzania,73.23933369440222
Korea South,Thailand,73.25298628724975
Korea South,Turkey,61.22907805936653
Korea South,Uganda,79.98749902328488
Korea South,Uruguay,81.25884567233281
Korea South,Zambia,80.01249902359005
Korea South,Zimbabwe,91.67333309092672
Korea South,Africa West,109.47602477255009
Korea South,Colombia,105.87256490706173
Korea South,Ecuador,92.03260291874831
Korea South,El Salvador,100.59324032955693
Korea South,Ghana,108.89444430272832
Korea South,Mexico,109.0596167240652
Korea South,Nigeria,106.70988707706518
Korea South,Puerto Rico,120.09579509708072
Korea South,Trinidad and Tobago,107.72186407596185
Korea South,Venezuela,117.52021102772068
Korea South,Bulgaria,37.080992435478315
Korea South,Croatia,46.9041575982343
Korea South,Guatemala,62.91263784010332
Korea South,Korea South,0.0
Korea South,Montenegro,37.3496987939662
Korea South,Pakistan,61.05735008989499
Korea South,Panama,60.241181927316134
Korea South,Romania,58.84725991921799
Korea South,Russia,45.617978911828175
Korea South,Serbia,55.632724182804495
Korea South,Suriname,50.60632371551998
Korea South,Taiwan,27.313000567495326
Korea South,Albania,52.5642464038057
Korea South,Armenia,60.852280154485584
Korea South,Azerbaijan,60.25777958073132
Korea South,Bangladesh,64.61423991660043
Korea South,Bosnia,59.3548650070068
Korea South,China,65.96969000988257
Korea South,Hong Kong,72.37402849088892
Korea South,India,76.89603370785778
Korea South,Indonesia,57.29746940310715
Korea South,Kyrgyz Rep,54.89990892524322
Korea South,Macedonia Rep,52.20153254455275
Korea South,Malaysia,93.73899935459093
Korea South,Singapore,85.34049449118513
Korea South,Slovak Rep,99.09086738948247
Korea South,Vietnam,70.81666470542086
Montenegro,Australia,105.74497624000868
Montenegro,Austria,92.10863151735563
Montenegro,Canada,91.16468614545876
Montenegro,Denmark,111.41813137905338
Montenegro,Finland,74.77967638335967
Montenegro,Great Britain,102.03430795570674
Montenegro,Ireland,106.18851161966627
Montenegro,Israel,83.05419917138447
Montenegro,Jamaica,90.84051959340611
Montenegro,Netherlands,81.10487038396646
Montenegro,New Zealand,104.0768946500615
Montenegro,Norway,85.32291603080617
Montenegro,Saudi Arabia,66.30987860040162
Montenegro,South Africa,71.75653280364095
Montenegro,Sweden,102.43534546239398
Montenegro,Switzerland,80.7465169527454
Montenegro,U.S.A.,103.7159582706538
Montenegro,Belarus,24.979991993593593
Montenegro,Belgium,56.824290580701486
Montenegro,Czech Rep,37.1887079635741
Montenegro,Estonia,46.776062254106
Montenegro,France,44.88875137492688
Montenegro,Germany,64.2339474110069
Montenegro,Hungary,75.9802605944465
Montenegro,Italy,59.91660871578097
Montenegro,Japan,70.30647196382421
Montenegro,Latvia,53.72150407425317
Montenegro,Lithuania,44.96665431183423
Montenegro,Luxembourg,58.48076606885378
Montenegro,Malta,62.185207244167
Montenegro,Moldova,23.979157616563597
Montenegro,Ukraine,39.585350825778974
Montenegro,Africa East,60.43177971895251
Montenegro,Arab countries,60.34898507845845
Montenegro,Algeria,51.884487084291386
Montenegro,Argentina,77.01298591796062
Montenegro,Brazil,53.28226721902888
Montenegro,Burkina Faso,51.0098029794274
Montenegro,Chile,68.22756041366274
Montenegro,Costa Rica,59.388551085204966
Montenegro,Dominican Rep,78.37091297158659
Montenegro,Egypt,73.15052973150638
Montenegro,Georgia,45.91296113299599
Montenegro,Greece,57.436921923097515
Montenegro,Iceland,72.61542535852834
Montenegro,Iran,71.57513534740957
Montenegro,Iraq,54.589376255824725
Montenegro,Jordan,70.79548008171143
Montenegro,Mali,63.773035054010094
Montenegro,Morocco,66.93280212272605
Montenegro,Peru,62.5939294181153
Montenegro,Philippines,77.03895118704564
Montenegro,Poland,53.85164807134504
Montenegro,Portugal,54.881690936048976
Montenegro,Rwanda,65.57438524302
Montenegro,Slovenia,42.871902220452036
Montenegro,Spain,42.0
Montenegro,Tanzania,52.754146756439916
Montenegro,Thailand,58.283788483591216
Montenegro,Turkey,43.40506882842141
Montenegro,Uganda,63.111013301958636
Montenegro,Uruguay,62.44997998398398
Montenegro,Zambia,62.44197306299666
Montenegro,Zimbabwe,65.96211033616193
Montenegro,Africa West,96.26006440887103
Montenegro,Colombia,97.7957054271812
Montenegro,Ecuador,84.12490713219242
Montenegro,El Salvador,91.68424073961675
Montenegro,Ghana,97.03092290605093
Montenegro,Mexico,99.99499987499375
Montenegro,Nigeria,98.03060746521976
Montenegro,Puerto Rico,109.37092849564732
Montenegro,Trinidad and Tobago,101.09896141899777
Montenegro,Venezuela,111.40017953306898
Montenegro,Bulgaria,14.491376746189438
Montenegro,Croatia,24.1039415863879
Montenegro,Guatemala,49.56813492557492
Montenegro,Korea South,37.3496987939662
Montenegro,Montenegro,0.0
Montenegro,Pakistan,50.38849074937649
Montenegro,Panama,44.63182720884279
Montenegro,Romania,32.0
Montenegro,Russia,23.366642891095847
Montenegro,Serbia,33.704599092705436
Montenegro,Suriname,17.146428199482248
Montenegro,Taiwan,48.155996511338024
Montenegro,Albania,37.282703764614496
Montenegro,Armenia,50.457903246171455
Montenegro,Azerbaijan,50.457903246171455
Montenegro,Bangladesh,48.394214530251446
Montenegro,Bosnia,47.47630988187688
Montenegro,China,68.72408602520662
Montenegro,Hong Kong,64.55230437405004
Montenegro,India,56.97367813297646
Montenegro,Indonesia,52.26853738148792
Montenegro,Kyrgyz Rep,45.617978911828175
Montenegro,Macedonia Rep,42.708313008125245
Montenegro,Malaysia,79.82480817390042
Montenegro,Singapore,85.0881895447306
Montenegro,Slovak Rep,90.87353850269065
Montenegro,Vietnam,63.49803146555018
Pakistan,Australia,111.48542505637228
Pakistan,Austria,92.3417565351667
Pakistan,Canada,99.59919678390986
Pakistan,Denmark,116.0129303138232
Pakistan,Finland,83.51646544245033
Pakistan,Great Britain,110.76100396800311
Pakistan,Ireland,101.56278846112882
Pakistan,Israel,84.3741666625514
Pakistan,Jamaica,78.42831121476479
Pakistan,Netherlands,105.56040924513319
Pakistan,New Zealand,108.31897340724754
Pakistan,Norway,94.94735383358507
Pakistan,Saudi Arabia,73.41661937191061
Pakistan,South Africa,77.6273147803014
Pakistan,Sweden,116.72189169131899
Pakistan,Switzerland,93.98404119849285
Pakistan,U.S.A.,109.88175462741756
Pakistan,Belarus,56.64803615307419
Pakistan,Belgium,93.19871243745806
Pakistan,Czech Rep,56.97367813297646
Pakistan,Estonia,64.19501538281614
Pakistan,France,78.71467461661771
Pakistan,Germany,78.60661549767933
Pakistan,Hungary,83.96427811873333
Pakistan,Italy,72.90404652692469
Pakistan,Japan,82.10968274204937
Pakistan,Latvia,74.27651041883968
Pakistan,Lithuania,67.46109990209172
Pakistan,Luxembourg,75.31932023060219
Pakistan,Malta,84.11896337925236
Pakistan,Moldova,52.85830114561004
Pakistan,Ukraine,63.90618123468183
Pakistan,Africa East,50.78385570237849
Pakistan,Arab countries,55.66866263886712
Pakistan,Algeria,50.32891812864648
Pakistan,Argentina,78.07688518377255
Pakistan,Brazil,65.7723346096214
Pakistan,Burkina Faso,42.2729227756965
Pakistan,Chile,76.61592523751182
Pakistan,Costa Rica,61.69278726074872
Pakistan,Dominican Rep,75.07995737878386
Pakistan,Egypt,53.646994324006634
Pakistan,Georgia,46.87216658103186
Pakistan,Greece,69.31089380465383
Pakistan,Iceland,75.78918128598566
Pakistan,Iran,61.6765757804371
Pakistan,Iraq,43.89760813529594
Pakistan,Jordan,62.55397669213365
Pakistan,Mali,55.263007518592396
Pakistan,Morocco,56.418082207746124
Pakistan,Peru,56.382621436041795
Pakistan,Philippines,70.78135347674555
Pakistan,Poland,63.20601237224193
Pakistan,Portugal,57.645468165329355
Pakistan,Rwanda,57.0
Pakistan,Slovenia,63.36402764976355
Pakistan,Spain,60.27437266367855
Pakistan,Tanzania,48.620983124572874
Pakistan,Thailand,52.51666402200353
Pakistan,Turkey,57.59340239992772
Pakistan,Uganda,62.99206299209449
Pakistan,Uruguay,70.34912934784623
Pakistan,Zambia,54.53439281774392
Pakistan,Zimbabwe,55.17245689653489
Pakistan,Africa West,92.50405396521819
Pakistan,Colombia,93.26842981416596
Pakistan,Ecuador,77.40800992145451
Pakistan,El Salvador,98.19877799647
Pakistan,Ghana,86.4291617453276
Pakistan,Mexico,107.34057946554975
Pakistan,Nigeria,92.70922284217467
Pakistan,Puerto Rico,104.12012293500234
Pakistan,Trinidad and Tobago,90.1443287178955
Pakistan,Venezuela,111.35977729862789
Pakistan,Bulgaria,37.72267222772003
Pakistan,Croatia,45.14421336118285
Pakistan,Guatemala,58.08614292583042
Pakistan,Korea South,61.05735008989499
Pakistan,Montenegro,50.38849074937649
Pakistan,Pakistan,0.0
Pakistan,Panama,49.80963762164909
Pakistan,Romania,48.46648326421054
Pakistan,Russia,65.19969325081216
Pakistan,Serbia,49.02040391510457
Pakistan,Suriname,58.33523806414096
Pakistan,Taiwan,65.5286197016235
Pakistan,Albania,30.18277654557314
Pakistan,Armenia,38.61346915261564
Pakistan,Azerbaijan,40.63249930782009
Pakistan,Bangladesh,34.56877203488721
Pakistan,Bosnia,64.50581369148055
Pakistan,China,66.79820356865893
Pakistan,Hong Kong,49.29503017546495
Pakistan,India,57.0350769263968
Pakistan,Indonesia,51.15662224971465
Pakistan,Kyrgyz Rep,53.79591062525106
Pakistan,Macedonia Rep,46.33573135281238
Pakistan,Malaysia,83.85105843100611
Pakistan,Singapore,82.73451516749222
Pakistan,Slovak Rep,96.53496775780266
Pakistan,Vietnam,56.87706040223949
Panama,Australia,119.0546093185812
Panama,Austria,109.80892495603443
Panama,Canada,107.68936809174804
Panama,Denmark,130.59862173851607
Panama,Finland,94.26558226627574
Panama,Great Britain,121.63469899662678
Panama,Ireland,116.67047612828192
Panama,Israel,100.13990213696037
Panama,Jamaica,97.72410142846032
Panama,Netherlands,110.27239001672177
Panama,New Zealand,120.33287165193059
Panama,Norway,106.310864919819
Panama,Saudi Arabia,77.62087348130012
Panama,South Africa,83.51646544245033
Panama,Sweden,124.02822259469818
Panama,Switzerland,103.33440859655606
Panama,U.S.A.,118.15667564721005
Panama,Belarus,66.93280212272605
Panama,Belgium,84.55175929571188
Panama,Czech Rep,65.68865959965997
Panama,Estonia,85.21736912155878
Panama,France,70.90133990271269
Panama,Germany,94.22313940853383
Panama,Hungary,95.91141746424145
Panama,Italy,84.64041587799531
Panama,Japan,84.63450832845902
Panama,Latvia,90.80748867797193
Panama,Lithuania,85.0881895447306
Panama,Luxembourg,82.98192574289898
Panama,Malta,75.65051222562872
Panama,Moldova,62.4099351065197
Panama,Ukraine,80.5791536316931
Panama,Africa East,55.11805511808268
Panama,Arab countries,47.958315233127195
Panama,Algeria,41.400483088968905
Panama,Argentina,77.15568676384133
Panama,Brazil,53.094255809833136
Panama,Burkina Faso,46.021733996015406
Panama,Chile,61.652250567193406
Panama,Costa Rica,68.70953354520753
Panama,Dominican Rep,76.8505042273634
Panama,Egypt,65.13831437794502
Panama,Georgia,49.49747468305833
Panama,Greece,58.06031346797914
Panama,Iceland,70.70360669725413
Panama,Iran,68.54925236645546
Panama,Iraq,50.950956811427986
Panama,Jordan,68.23488843692792
Panama,Mali,54.79963503528103
Panama,Morocco,60.8276253029822
Panama,Peru,46.94677837722201
Panama,Philippines,59.62382074305537
Panama,Poland,61.644140029689765
Panama,Portugal,49.29503017546495
Panama,Rwanda,60.382116557802114
Panama,Slovenia,45.232731511594565
Panama,Spain,58.855755878248644
Panama,Tanzania,51.234753829797995
Panama,Thailand,49.66890375275057
Panama,Turkey,46.69047011971501
Panama,Uganda,54.064775963653084
Panama,Uruguay,59.413803110051795
Panama,Zambia,50.665570163573605
Panama,Zimbabwe,57.12267500739089
Panama,Africa West,78.7273777030583
Panama,Colombia,78.90500617831546
Panama,Ecuador,60.70420084310476
Panama,El Salvador,78.95568377260753
Panama,Ghana,79.16438593205912
Panama,Mexico,85.5043858524228
Panama,Nigeria,82.3407554009556
Panama,Puerto Rico,91.00549433962765
Panama,Trinidad and Tobago,90.2385726837476
Panama,Venezuela,90.60905032059435
Panama,Bulgaria,36.823905279043935
Panama,Croatia,33.71943060017473
Panama,Guatemala,17.291616465790582
Panama,Korea South,60.241181927316134
Panama,Montenegro,44.63182720884279
Panama,Pakistan,49.80963762164909
Panama,Panama,0.0
Panama,Romania,20.54263858417414
Panama,Russia,42.30839160261236
Panama,Serbia,18.16590212458495
Panama,Suriname,42.261093218230876
Panama,Taiwan,63.25345840347388
Panama,Albania,44.54211490264017
Panama,Armenia,54.62600113499065
Panama,Azerbaijan,54.3323108288245
Panama,Bangladesh,33.823069050575526
Panama,Bosnia,63.63961030678928
Panama,China,71.77046746399246
Panama,Hong Kong,66.88049042882386
Panama,India,62.91263784010332
Panama,Indonesia,45.18849411078001
Panama,Kyrgyz Rep,51.6817182376902
Panama,Macedonia Rep,43.31281565541543
Panama,Malaysia,63.655321851358195
Panama,Singapore,86.6371744691619
Panama,Slovak Rep,89.3532316147547
Panama,Vietnam,63.2771680782255
Romania,Australia,108.38819123871383
Romania,Austria,102.70345661174214
Romania,Canada,97.59610647971567
Romania,Denmark,122.77621919573839
Romania,Finland,84.38009243891595
Romania,Great Britain,111.8436408563312
Romania,Ireland,109.33434958877288
Romania,Israel,91.25787637239867
Romania,Jamaica,96.12491872558333
Romania,Netherlands,99.42836617384397
Romania,New Zealand,111.12155506471281
Romania,Norway,96.29122493768578
Romania,Saudi Arabia,70.178344238091
Romania,South Africa,75.39893898457723
Romania,Sweden,116.69190203266035
Romania,Switzerland,94.80506315593065
Romania,U.S.A.,107.41042779916668
Romania,Belarus,53.88877434122992
Romania,Belgium,71.26710321038733
Romania,Czech Rep,52.52618394667559
Romania,Estonia,73.2120208708925
Romania,France,55.560777532356404
Romania,Germany,83.40263784797217
Romania,Hungary,82.29823813423954
Romania,Italy,70.04284403134984
Romania,Japan,78.39005038906404
Romania,Latvia,76.62897624267207
Romania,Lithuania,72.62231062146122
Romania,Luxembourg,72.8285658241325
Romania,Malta,64.79969135728966
Romania,Moldova,49.3051721424842
Romania,Ukraine,68.24221567329127
Romania,Africa East,54.12947441089743
Romania,Arab countries,42.49705872175156
Romania,Algeria,34.11744421846396
Romania,Argentina,70.26378868236469
Romania,Brazil,48.321837713398274
Romania,Burkina Faso,35.7211421989835
Romania,Chile,61.11464636239009
Romania,Costa Rica,67.01492371106603
Romania,Dominican Rep,69.46941773183363
Romania,Egypt,56.68333088307355
Romania,Georgia,39.191835884530846
Romania,Greece,50.82322303829225
Romania,Iceland,66.80568838055633
Romania,Iran,62.85698051927089
Romania,Iraq,40.8656334834051
Romania,Jordan,62.70566162636353
Romania,Mali,51.836280730777744
Romania,Morocco,52.24940191045253
Romania,Peru,47.81213235152768
Romania,Philippines,61.065538563088104
Romania,Poland,46.411205543489174
Romania,Portugal,42.42640687119285
Romania,Rwanda,54.49770637375485
Romania,Slovenia,41.182520563948
Romania,Spain,46.238512086787566
Romania,Tanzania,45.92385001282014
Romania,Thailand,50.40833264451424
Romania,Turkey,39.191835884530846
Romania,Uganda,51.09794516416487
Romania,Uruguay,52.51666402200353
Romania,Zambia,51.234753829797995
Romania,Zimbabwe,50.34878350069642
Romania,Africa West,82.42572413997951
Romania,Colombia,83.01807032206904
Romania,Ecuador,68.05145112339633
Romania,El Salvador,80.63498000247783
Romania,Ghana,82.49242389456137
Romania,Mexico,87.10338684574785
Romania,Nigeria,86.10458756651704
Romania,Puerto Rico,94.79451460923254
Romania,Trinidad and Tobago,92.98924669014154
Romania,Venezuela,96.21850133939938
Romania,Bulgaria,27.09243436828813
Romania,Croatia,24.63736998950984
Romania,Guatemala,27.622454633866266
Romania,Korea South,58.84725991921799
Romania,Montenegro,32.0
Romania,Pakistan,48.46648326421054
Romania,Panama,20.54263858417414
Romania,Romania,0.0
Romania,Russia,31.496031496047245
Romania,Serbia,10.488088481701515
Romania,Suriname,25.13961017995307
Romania,Taiwan,64.53681120105021
Romania,Albania,40.93897898091744
Romania,Armenia,53.79591062525106
Romania,Azerbaijan,53.79591062525106
Romania,Bangladesh,35.9722114972099
Romania,Bosnia,58.154965394194846
Romania,China,74.94664769020693
Romania,Hong Kong,67.4166151627327
Romania,India,56.79788728465171
Romania,Indonesia,51.02940328869229
Romania,Kyrgyz Rep,50.92150822589606
Romania,Macedonia Rep,44.87761134463375
Romania,Malaysia,68.42514157822401
Romania,Singapore,90.50966799187809
Romania,Slovak Rep,86.68333173107735
Romania,Vietnam,65.98484674529449
Russia,Australia,119.9499895789908
Russia,Austria,108.36973747315253
Russia,Canada,106.72862783714592
Russia,Denmark,130.57564857200595
Russia,Finland,93.75499986667377
Russia,Great Britain,116.8973909033046
Russia,Ireland,122.81693694275232
Russia,Israel,101.54801819828883
Russia,Jamaica,106.87375730271674
Russia,Netherlands,97.23168207945392
Russia,New Zealand,120.70625501605126
Russia,Norway,104.37432634513145
Russia,Saudi Arabia,82.98795093265046
Russia,South Africa,88.41379982785493
Russia,Sweden,119.72050785057671
Russia,Switzerland,94.93155429044654
Russia,U.S.A.,117.97881165700899
Russia,Belarus,44.654227123532216
Russia,Belgium,61.44102863722254
Russia,Czech Rep,52.354560450833695
Russia,Estonia,67.29041536504289
Russia,France,53.73081052803875
Russia,Germany,79.6994353806851
Russia,Hungary,86.09878047916823
Russia,Italy,72.62231062146122
Russia,Japan,74.78636239315294
Russia,Latvia,72.85602240034794
Russia,Lithuania,65.1766829472013
Russia,Luxembourg,75.20638270785267
Russia,Malta,71.85401867675878
Russia,Moldova,45.858477951192405
Russia,Ukraine,58.98304841223451
Russia,Africa East,75.2329714952161
Russia,Arab countries,68.90573270780887
Russia,Algeria,61.44916598294886
Russia,Argentina,89.1683800458436
Russia,Brazil,63.221831672294975
Russia,Burkina Faso,62.22539674441618
Russia,Chile,78.13449942247023
Russia,Costa Rica,76.62245101796209
Russia,Dominican Rep,90.80748867797193
Russia,Egypt,83.63611660042568
Russia,Georgia,59.430631832414505
Russia,Greece,63.490156717399906
Russia,Iceland,84.71717653463199
Russia,Iran,86.38865666278183
Russia,Iraq,66.39277069079132
Russia,Jordan,85.60373823613078
Russia,Mali,76.909037180295
Russia,Morocco,78.16648898345122
Russia,Peru,72.6773692424265
Russia,Philippines,82.67405880927826
Russia,Poland,61.514225996918796
Russia,Portugal,64.24951361683604
Russia,Rwanda,78.9430174239622
Russia,Slovenia,52.66877632905477
Russia,Spain,56.7626637852735
Russia,Tanzania,67.19374970932937
Russia,Thailand,72.06247289678588
Russia,Turkey,54.589376255824725
Russia,Uganda,73.93916418245476
Russia,Uruguay,71.9444229944198
Russia,Zambia,74.02026749478821
Russia,Zimbabwe,77.01298591796062
Russia,Africa West,104.62313319720452
Russia,Colombia,104.66135867644753
Russia,Ecuador,90.21640649017229
Russia,El Salvador,98.12237257628864
Russia,Ghana,106.8971468281544
Russia,Mexico,103.25211862233142
Russia,Nigeria,107.30330842988953
Russia,Puerto Rico,117.33712115098103
Russia,Trinidad and Tobago,113.81124724736128
Russia,Venezuela,115.013042738639
Russia,Bulgaria,29.765752132274432
Russia,Croatia,37.080992435478315
Russia,Guatemala,44.57577817604534
Russia,Korea South,45.617978911828175
Russia,Montenegro,23.366642891095847
Russia,Pakistan,65.19969325081216
Russia,Panama,42.30839160261236
Russia,Romania,31.496031496047245
Russia,Russia,0.0
Russia,Serbia,34.75629439396553
Russia,Suriname,16.792855623746664
Russia,Taiwan,58.74521257089806
Russia,Albania,52.05766033928148
Russia,Armenia,64.48255578061404
Russia,Azerbaijan,64.48255578061404
Russia,Bangladesh,57.201398584300364
Russia,Bosnia,60.28266749240614
Russia,China,75.54468876102409
Russia,Hong Kong,77.63375554486592
Russia,India,68.54195795277518
Russia,Indonesia,62.0
Russia,Kyrgyz Rep,57.766772456144714
Russia,Macedonia Rep,55.09990925582364
Russia,Malaysia,83.28265125462805
Russia,Singapore,95.87491851365508
Russia,Slovak Rep,88.21564487096379
Russia,Vietnam,77.01947805587882
Serbia,Australia,106.50821564555478
Serbia,Austria,97.94896630388705
Serbia,Canada,95.43060305792896
Serbia,Denmark,120.6979701569169
Serbia,Finland,81.65782265037441
Serbia,Great Britain,110.25878649794764
Serbia,Ireland,106.84568311354465
Serbia,Israel,86.39444426582071
Serbia,Jamaica,94.69952481401371
Serbia,Netherlands,97.54998718605759
Serbia,New Zealand,107.96295661012624
Serbia,Norway,94.69952481401371
Serbia,Saudi Arabia,68.38859554048467
Serbia,South Africa,70.59036761485238
Serbia,Sweden,114.2584788976293
Serbia,Switzerland,91.46584061823299
Serbia,U.S.A.,105.94810050208545
Serbia,Belarus,56.24944444170093
Serbia,Belgium,69.3325320466518
Serbia,Czech Rep,52.67826876426369
Serbia,Estonia,74.68600939935136
Serbia,France,54.74486277268398
Serbia,Germany,82.02438661763951
Serbia,Hungary,82.43178998420451
Serbia,Italy,70.71067811865476
Serbia,Japan,75.23961722390672
Serbia,Latvia,79.37253933193772
Serbia,Lithuania,74.22937423958254
Serbia,Luxembourg,69.29646455628166
Serbia,Malta,59.64059020499378
Serbia,Moldova,50.92150822589606
Serbia,Ukraine,70.19259220174163
Serbia,Africa East,51.34199061197374
Serbia,Arab countries,41.92851058647326
Serbia,Algeria,31.20897306865447
Serbia,Argentina,64.7688196588451
Serbia,Brazil,42.13074886588179
Serbia,Burkina Faso,37.36308338453881
Serbia,Chile,53.24471804789655
Serbia,Costa Rica,60.174745533321534
Serbia,Dominican Rep,64.89992295835181
Serbia,Egypt,59.95831885568507
Serbia,Georgia,38.13135192987524
Serbia,Greece,43.64630568559039
Serbia,Iceland,61.39218191268331
